Date,Open,High,Low,Close,Adj Close,Volume
2014-11-10,19.370001,19.490000,19.299999,19.490000,16.681093,4400
2014-11-11,19.309999,19.500000,19.309999,19.450001,16.646858,6600
2014-11-12,19.500000,19.600000,19.500000,19.600000,16.775240,5500
2014-11-13,19.719999,19.740000,19.719999,19.740000,16.895063,2100
2014-11-14,19.740000,19.740000,19.680000,19.719999,16.877943,2200
2014-11-17,19.750000,19.750000,19.700001,19.700001,16.860830,3900
2014-11-18,19.750000,19.900000,19.750000,19.900000,17.031998,8300
2014-11-19,19.870001,19.910000,19.870001,19.900000,17.031998,2300
2014-11-20,19.980000,19.990000,19.900000,19.950001,17.074799,1900
2014-11-21,20.000000,20.000000,19.799999,19.930000,17.057682,1200
2014-11-24,20.000000,21.000000,19.900000,20.930000,17.913557,5000
2014-11-25,21.000000,21.000000,20.160000,20.280001,17.357233,4400
2014-11-26,20.299999,20.590000,20.139999,20.590000,17.798084,1000
2014-11-28,20.150000,20.250000,20.150000,20.250000,17.504189,300
2014-12-01,20.200001,20.200001,20.150000,20.150000,17.417747,1700
2014-12-02,19.870001,20.990000,19.780001,19.860001,17.167067,3000
2014-12-03,19.860001,19.860001,19.860001,19.860001,17.167067,0
2014-12-04,20.049999,20.049999,20.000000,20.000000,17.288082,700
2014-12-05,20.500000,20.500000,20.500000,20.500000,17.720282,600
2014-12-08,20.639999,20.740000,20.549999,20.730000,17.919100,4500
2014-12-09,20.730000,20.730000,20.730000,20.730000,17.919100,0
2014-12-10,21.969999,21.969999,20.400000,21.309999,18.420454,2800
2014-12-11,21.650000,21.650000,20.070000,21.240000,18.359945,1600
2014-12-12,20.750000,21.320000,20.750000,21.299999,18.411814,4000
2014-12-15,21.760000,21.760000,20.760000,21.700001,18.757574,2700
2014-12-16,20.920000,21.750000,20.250000,20.620001,17.824015,6300
2014-12-17,20.700001,20.700001,20.360001,20.650000,17.849947,500
2014-12-18,20.600000,21.000000,20.299999,20.910000,18.074694,1700
2014-12-19,20.920000,20.930000,20.400000,20.400000,17.633852,800
2014-12-22,20.770000,21.900000,20.049999,21.559999,18.636555,5700
2014-12-23,20.370001,20.410000,20.370001,20.410000,17.642492,400
2014-12-24,20.889999,21.200001,20.889999,21.200001,18.325371,600
2014-12-26,21.230000,21.900000,20.660000,20.660000,17.858595,3100
2014-12-29,21.000000,21.000000,20.549999,20.889999,18.057404,5100
2014-12-30,20.860001,21.900000,20.860001,21.830000,18.869947,3000
2014-12-31,22.900000,22.900000,21.709999,21.750000,18.800791,1600
2015-01-02,20.900000,21.900000,20.900000,21.350000,18.455030,2300
2015-01-05,20.990000,21.030001,20.910000,20.910000,18.074694,1300
2015-01-06,21.120001,21.120001,20.799999,20.799999,17.979610,2500
2015-01-07,20.650000,20.670000,20.650000,20.670000,17.867237,500
2015-01-08,21.080000,21.090000,20.750000,20.940001,18.100624,3400
2015-01-09,20.510000,21.120001,20.510000,20.950001,18.109266,2600
2015-01-12,20.549999,20.610001,20.510000,20.530001,17.746220,3200
2015-01-13,20.270000,20.809999,20.240000,20.299999,17.547401,2900
2015-01-14,20.299999,20.299999,20.299999,20.299999,17.547401,0
2015-01-15,20.570000,20.799999,20.570000,20.770000,17.953676,300
2015-01-16,20.309999,20.320000,20.309999,20.320000,17.564693,800
2015-01-20,20.000000,20.430000,19.799999,19.799999,17.115206,12600
2015-01-21,20.100000,21.000000,19.799999,21.000000,18.152491,3000
2015-01-22,20.000000,20.980000,20.000000,20.620001,17.824015,6700
2015-01-23,20.370001,20.750000,20.250000,20.299999,17.547401,2900
2015-01-26,21.059999,21.059999,20.620001,20.750000,17.936390,1700
2015-01-27,20.700001,20.700001,20.670000,20.700001,17.893167,600
2015-01-28,20.700001,20.700001,20.700001,20.700001,17.893167,100
