Date,Open,High,Low,Close,Adj Close,Volume
2014-11-10,3.460000,3.580000,3.460000,3.540000,3.540000,6900
2014-11-11,3.580000,3.580000,3.320000,3.360000,3.360000,22200
2014-11-12,3.440000,3.500000,3.420000,3.440000,3.440000,8700
2014-11-13,3.340000,3.400000,3.080000,3.160000,3.160000,17500
2014-11-14,3.040000,3.160000,2.720000,2.840000,2.840000,33900
2014-11-17,2.800000,3.220000,2.580000,2.840000,2.840000,28600
2014-11-18,3.000000,3.140000,3.000000,3.120000,3.120000,20200
2014-11-19,3.160000,3.160000,3.000000,3.080000,3.080000,16300
2014-11-20,3.060000,3.200000,2.960000,3.040000,3.040000,24900
2014-11-21,2.820000,3.200000,2.820000,3.000000,3.000000,21300
2014-11-24,3.020000,3.100000,3.020000,3.040000,3.040000,7400
2014-11-25,3.140000,3.160000,3.040000,3.140000,3.140000,9700
2014-11-26,3.180000,3.320000,3.040000,3.300000,3.300000,13200
2014-11-28,3.260000,3.420000,3.160000,3.420000,3.420000,1400
2014-12-01,3.380000,3.380000,3.240000,3.240000,3.240000,900
2014-12-02,3.200000,3.320000,3.200000,3.200000,3.200000,4400
2014-12-03,3.200000,3.260000,3.200000,3.260000,3.260000,300
2014-12-04,3.240000,3.420000,3.180000,3.280000,3.280000,5600
2014-12-05,3.200000,3.200000,3.020000,3.120000,3.120000,8400
2014-12-08,3.080000,3.120000,2.800000,2.840000,2.840000,10400
2014-12-09,3.020000,3.040000,2.840000,2.880000,2.880000,5300
2014-12-10,2.860000,2.980000,2.860000,2.880000,2.880000,2100
2014-12-11,2.860000,2.900000,2.640000,2.720000,2.720000,23700
2014-12-12,2.800000,2.920000,2.640000,2.900000,2.900000,11500
2014-12-15,2.980000,3.080000,2.860000,2.980000,2.980000,10600
2014-12-16,2.860000,2.980000,2.800000,2.860000,2.860000,2900
2014-12-17,2.940000,3.000000,2.900000,3.000000,3.000000,2500
2014-12-18,2.900000,3.000000,2.900000,3.000000,3.000000,6600
2014-12-19,2.960000,3.020000,2.920000,2.940000,2.940000,6000
2014-12-22,2.900000,3.000000,2.900000,3.000000,3.000000,1200
2014-12-23,2.980000,3.020000,2.900000,3.020000,3.020000,15400
2014-12-24,3.020000,3.180000,3.020000,3.180000,3.180000,2400
2014-12-26,3.080000,3.200000,2.940000,3.180000,3.180000,9800
2014-12-29,3.200000,3.200000,2.940000,3.060000,3.060000,22800
2014-12-30,2.980000,3.320000,2.980000,3.020000,3.020000,11100
2014-12-31,3.000000,3.680000,2.960000,3.680000,3.680000,8900
2015-01-02,3.680000,3.680000,3.200000,3.540000,3.540000,15800
2015-01-05,3.400000,3.420000,3.100000,3.100000,3.100000,7400
2015-01-06,3.400000,3.460000,3.280000,3.380000,3.380000,1600
2015-01-07,3.320000,3.320000,3.200000,3.280000,3.280000,2500
2015-01-08,3.460000,3.480000,3.260000,3.280000,3.280000,2500
2015-01-09,3.520000,3.520000,3.100000,3.100000,3.100000,2100
2015-01-12,2.640000,3.120000,2.640000,3.020000,3.020000,6000
2015-01-13,3.020000,3.300000,3.000000,3.000000,3.000000,16900
