Date,Open,High,Low,Close,Adj Close,Volume
2014-11-10,60.599998,61.410000,60.110001,61.290001,61.290001,441900
2014-11-11,61.220001,61.990002,60.450001,61.480000,61.480000,245400
2014-11-12,60.840000,61.480000,60.060001,61.430000,61.430000,194900
2014-11-13,61.290001,61.930000,60.439999,61.290001,61.290001,263800
2014-11-14,61.160000,61.779999,60.570000,61.320000,61.320000,564100
2014-11-17,61.099998,63.150002,60.799999,62.250000,62.250000,675800
2014-11-18,62.570000,63.680000,62.299999,63.009998,63.009998,470900
2014-11-19,62.750000,62.750000,61.259998,62.009998,62.009998,273700
2014-11-20,61.700001,62.419998,61.110001,62.169998,62.169998,158400
2014-11-21,62.950001,62.950001,61.560001,61.779999,61.779999,184500
2014-11-24,61.990002,63.860001,61.869999,63.209999,63.209999,177500
2014-11-25,63.590000,63.840000,62.119999,62.169998,62.169998,221000
2014-11-26,62.070000,63.119999,61.500000,62.110001,62.110001,218400
2014-11-28,62.099998,63.709999,61.880001,62.009998,62.009998,132000
2014-12-01,62.000000,63.230000,61.020000,61.660000,61.660000,263900
2014-12-02,62.049999,63.360001,62.009998,62.220001,62.220001,237700
2014-12-03,62.439999,63.849998,61.660000,63.290001,63.290001,166600
2014-12-04,63.410000,64.169998,62.849998,63.500000,63.500000,286200
2014-12-05,63.910000,64.989998,63.730000,64.059998,64.059998,500300
2014-12-08,64.070000,64.489998,62.570000,63.060001,63.060001,363500
2014-12-09,62.349998,63.270000,59.740002,63.209999,63.209999,470500
2014-12-10,62.939999,63.439999,60.230000,60.669998,60.669998,398900
2014-12-11,60.840000,62.650002,60.619999,62.320000,62.320000,289100
2014-12-12,61.509998,62.889999,61.509998,61.570000,61.570000,241400
2014-12-15,61.669998,62.470001,59.049999,60.790001,60.790001,620800
2014-12-16,60.320000,61.180000,59.060001,59.169998,59.169998,509900
2014-12-17,59.040001,61.480000,59.040001,61.330002,61.330002,439200
2014-12-18,61.869999,63.200001,61.680000,63.139999,63.139999,279400
2014-12-19,63.040001,63.320000,62.580002,62.959999,62.959999,489200
2014-12-22,62.750000,63.590000,62.599998,63.049999,63.049999,173000
2014-12-23,63.290001,63.380001,62.000000,62.580002,62.580002,255000
2014-12-24,62.599998,63.060001,62.299999,62.919998,62.919998,141400
2014-12-26,63.290001,63.299999,62.619999,62.959999,62.959999,122200
2014-12-29,63.009998,64.489998,62.209999,62.740002,62.740002,272300
2014-12-30,62.509998,62.779999,61.840000,62.279999,62.279999,131500
2014-12-31,62.580002,62.799999,61.060001,61.209999,61.209999,331500
2015-01-02,61.750000,62.200001,58.730000,59.980000,59.980000,486200
2015-01-05,59.389999,59.430000,57.490002,59.119999,59.119999,383000
2015-01-06,59.410000,59.790001,57.279999,58.189999,58.189999,322600
2015-01-07,58.330002,60.660000,58.330002,60.630001,60.630001,284000
2015-01-08,61.230000,62.279999,60.750000,61.759998,61.759998,233000
2015-01-09,61.860001,62.610001,61.349998,61.770000,61.770000,207900
2015-01-12,61.869999,62.200001,60.509998,60.910000,60.910000,280300
2015-01-13,61.520000,62.990002,60.360001,61.730000,61.730000,360900
2015-01-14,61.380001,61.570000,59.790001,60.419998,60.419998,273400
2015-01-15,60.320000,60.590000,58.689999,59.070000,59.070000,258600
2015-01-16,58.290001,59.919998,58.090000,59.139999,59.139999,313300
2015-01-20,59.419998,59.880001,57.950001,58.730000,58.730000,339700
2015-01-21,58.570000,59.349998,58.049999,58.130001,58.130001,273000
2015-01-22,58.680000,59.919998,58.049999,59.389999,59.389999,295700
2015-01-23,59.419998,60.580002,58.320000,60.419998,60.419998,426900
2015-01-26,60.700001,61.250000,59.750000,61.220001,61.220001,233900
2015-01-27,60.360001,61.330002,60.049999,60.669998,60.669998,245600
2015-01-28,61.119999,61.900002,58.930000,59.080002,59.080002,182600
2015-01-29,59.150002,60.070000,58.279999,58.950001,58.950001,312100
2015-01-30,58.619999,58.790001,57.070000,57.750000,57.750000,376300
2015-02-02,57.869999,58.430000,55.570000,57.299999,57.299999,620100
2015-02-03,57.299999,58.919998,56.910000,58.810001,58.810001,359900
2015-02-04,58.799999,60.919998,58.279999,60.160000,60.160000,313900
2015-02-05,60.270000,61.270000,59.490002,61.169998,61.169998,261900
2015-02-06,61.240002,61.930000,60.320000,61.869999,61.869999,284100
2015-02-09,61.830002,62.290001,61.090000,61.799999,61.799999,493900
2015-02-10,62.500000,64.239998,62.110001,63.930000,63.930000,451900
2015-02-11,63.630001,65.449997,62.860001,64.730003,64.730003,729700
2015-02-12,62.490002,64.849998,61.040001,63.650002,63.650002,765000
2015-02-13,63.700001,63.820000,62.209999,63.200001,63.200001,451100
2015-02-17,63.119999,63.560001,62.590000,63.180000,63.180000,253500
2015-02-18,63.230000,63.230000,62.250000,62.750000,62.750000,367500
2015-02-19,62.790001,62.930000,62.189999,62.590000,62.590000,285600
2015-02-20,62.639999,63.880001,61.790001,63.799999,63.799999,314000
2015-02-23,63.500000,63.730000,61.570000,62.650002,62.650002,348100
2015-02-24,62.889999,63.369999,61.599998,61.650002,61.650002,229600
2015-02-25,61.849998,62.860001,61.669998,62.070000,62.070000,319100
2015-02-26,62.139999,63.400002,61.680000,63.130001,63.130001,201000
2015-02-27,63.200001,64.629997,63.070000,63.230000,63.230000,256300
2015-03-02,63.860001,66.550003,63.860001,66.290001,66.290001,544300
2015-03-03,66.519997,66.709999,64.750000,65.389999,65.389999,521600
2015-03-04,65.070000,67.580002,64.099998,65.589996,65.589996,529900
2015-03-05,65.879997,67.489998,65.790001,66.809998,66.809998,532600
2015-03-06,66.650002,68.000000,65.989998,66.720001,66.720001,334800
2015-03-09,67.059998,67.709999,66.510002,67.330002,67.330002,272100
2015-03-10,66.470001,67.860001,65.470001,67.309998,67.309998,527900
2015-03-11,67.419998,68.199997,67.040001,67.779999,67.779999,430500
2015-03-12,68.080002,69.510002,68.080002,69.470001,69.470001,362600
2015-03-13,69.500000,70.980003,69.040001,70.160004,70.160004,456900
2015-03-16,70.360001,71.529999,69.959999,70.970001,70.970001,458500
2015-03-17,70.750000,71.349998,69.580002,70.260002,70.260002,490100
2015-03-18,69.970001,71.129997,69.370003,70.370003,70.370003,388900
2015-03-19,70.360001,71.750000,69.889999,71.599998,71.599998,321600
2015-03-20,72.209999,72.980003,71.580002,72.769997,72.769997,746000
2015-03-23,72.900002,73.809998,72.199997,73.680000,73.680000,449100
2015-03-24,73.730003,73.730003,72.550003,73.529999,73.529999,329900
2015-03-25,73.300003,73.730003,70.680000,70.739998,70.739998,379700
2015-03-26,70.339996,71.150002,69.180000,70.680000,70.680000,431300
2015-03-27,70.839996,72.330002,70.519997,71.989998,71.989998,327500
2015-03-30,72.550003,73.160004,71.160004,72.099998,72.099998,351900
2015-03-31,71.900002,72.040001,71.059998,71.599998,71.599998,434200
2015-04-01,71.230003,71.230003,69.029999,70.199997,70.199997,429300
2015-04-02,70.470001,70.989998,69.739998,70.209999,70.209999,274000
2015-04-06,69.540001,71.690002,69.540001,71.019997,71.019997,345900
2015-04-07,71.199997,73.620003,71.199997,72.430000,72.430000,434000
2015-04-08,72.449997,73.629997,71.669998,71.959999,71.959999,335500
