Date,Open,High,Low,Close,Adj Close,Volume
2014-11-10,35.060001,36.240002,34.720001,36.240002,36.240002,382200
2014-11-11,36.240002,36.480000,35.680000,35.910000,35.910000,406700
2014-11-12,35.549999,35.630001,34.730000,34.900002,34.900002,516100
2014-11-13,34.820000,34.939999,33.650002,33.730000,33.730000,548900
2014-11-14,33.849998,33.849998,33.110001,33.470001,33.470001,364200
2014-11-17,33.470001,34.490002,33.230000,34.099998,34.099998,317200
2014-11-18,34.150002,34.930000,33.779999,34.529999,34.529999,276700
2014-11-19,34.610001,35.160000,33.669998,34.980000,34.980000,494100
2014-11-20,34.869999,36.220001,34.820000,36.090000,36.090000,483800
2014-11-21,36.700001,36.840000,35.799999,35.939999,35.939999,465400
2014-11-24,35.959999,36.740002,35.959999,36.410000,36.410000,546100
2014-11-25,36.419998,36.549999,35.900002,36.500000,36.500000,415900
2014-11-26,36.459999,36.840000,36.119999,36.810001,36.810001,370300
2014-11-28,36.799999,37.230000,36.230000,36.450001,36.450001,236600
2014-12-01,36.220001,36.599998,35.270000,35.480000,35.480000,523200
2014-12-02,35.680000,36.700001,35.150002,36.470001,36.470001,376400
2014-12-03,36.349998,37.340000,36.259998,36.840000,36.840000,415600
2014-12-04,36.910000,37.230000,36.209999,36.400002,36.400002,361700
2014-12-05,36.029999,37.799999,35.849998,37.650002,37.650002,422800
2014-12-08,37.669998,38.810001,37.299999,37.849998,37.849998,659600
2014-12-09,37.240002,39.330002,37.209999,38.779999,38.779999,584200
2014-12-10,38.779999,39.200001,37.669998,38.290001,38.290001,416400
2014-12-11,38.689999,39.900002,35.959999,38.639999,38.639999,362600
2014-12-12,38.220001,39.090000,37.959999,38.700001,38.700001,323100
2014-12-15,39.419998,39.900002,38.020000,38.400002,38.400002,668700
2014-12-16,38.310001,39.770000,37.939999,38.250000,38.250000,458800
2014-12-17,38.250000,39.700001,38.080002,38.470001,38.470001,633100
2014-12-18,39.110001,40.400002,38.570000,40.349998,40.349998,518300
2014-12-19,40.240002,40.580002,38.230000,40.060001,40.060001,1532500
2014-12-22,40.029999,40.750000,39.250000,40.049999,40.049999,466800
2014-12-23,40.330002,40.330002,37.950001,38.400002,38.400002,427200
2014-12-24,38.470001,39.830002,38.180000,39.139999,39.139999,183400
2014-12-26,39.119999,39.840000,38.709999,39.660000,39.660000,266100
2014-12-29,39.740002,41.119999,39.599998,41.070000,41.070000,383600
2014-12-30,40.860001,41.180000,40.450001,40.639999,40.639999,306000
2014-12-31,40.669998,41.650002,40.500000,40.869999,40.869999,305600
2015-01-02,41.270000,41.680000,40.040001,40.509998,40.509998,383400
2015-01-05,40.340000,40.639999,39.389999,40.360001,40.360001,772400
2015-01-06,40.509998,41.200001,39.549999,40.119999,40.119999,499000
2015-01-07,40.430000,41.990002,40.070000,41.820000,41.820000,551000
2015-01-08,43.020000,44.020000,40.900002,41.939999,41.939999,1353400
2015-01-09,42.000000,42.330002,41.270000,42.080002,42.080002,711900
2015-01-12,42.500000,43.889999,42.160000,43.439999,43.439999,794800
2015-01-13,43.950001,45.450001,43.689999,44.230000,44.230000,825100
2015-01-14,43.810001,44.889999,42.830002,42.930000,42.930000,944300
2015-01-15,43.040001,43.810001,41.130001,41.279999,41.279999,647500
2015-01-16,41.119999,42.720001,41.119999,42.590000,42.590000,717100
2015-01-20,42.759998,44.330002,42.060001,43.910000,43.910000,487700
2015-01-21,43.900002,44.169998,42.529999,42.820000,42.820000,274300
2015-01-22,43.279999,43.849998,42.130001,43.549999,43.549999,698500
2015-01-23,43.389999,43.770000,42.680000,43.759998,43.759998,328200
2015-01-26,43.869999,44.990002,43.299999,44.500000,44.500000,527200
2015-01-27,44.080002,44.299999,43.330002,43.700001,43.700001,412700
2015-01-28,44.119999,44.160000,42.450001,42.540001,42.540001,494200
2015-01-29,42.880001,42.880001,41.759998,42.000000,42.000000,802100
2015-01-30,41.849998,42.970001,41.360001,41.549999,41.549999,750400
2015-02-02,41.759998,42.779999,40.099998,40.889999,40.889999,864300
2015-02-03,40.900002,41.450001,40.000000,40.790001,40.790001,580900
2015-02-04,40.369999,40.400002,39.310001,40.270000,40.270000,689000
2015-02-05,40.349998,42.570000,40.349998,42.299999,42.299999,744700
2015-02-06,42.130001,42.410000,40.380001,40.400002,40.400002,622600
2015-02-09,40.279999,40.779999,39.750000,39.910000,39.910000,545200
2015-02-10,40.419998,41.090000,35.830002,36.060001,36.060001,3167300
2015-02-11,35.869999,37.750000,35.750000,36.889999,36.889999,2645500
2015-02-12,38.389999,38.619999,35.080002,36.650002,36.650002,1452300
2015-02-13,36.889999,36.959999,36.110001,36.139999,36.139999,816700
2015-02-17,36.200001,37.529999,36.200001,37.439999,37.439999,761400
2015-02-18,37.450001,37.779999,37.119999,37.480000,37.480000,763700
2015-02-19,38.439999,38.470001,37.549999,37.939999,37.939999,1180600
2015-02-20,37.970001,38.259998,37.250000,37.410000,37.410000,955100
2015-02-23,37.720001,37.889999,36.750000,37.189999,37.189999,808100
2015-02-24,37.349998,37.459999,36.439999,36.549999,36.549999,534700
2015-02-25,36.369999,36.639999,35.959999,36.040001,36.040001,1041800
2015-02-26,35.450001,35.939999,35.180000,35.560001,35.560001,1007700
2015-02-27,35.240002,35.650002,33.080002,33.840000,33.840000,1445100
2015-03-02,34.009998,35.160000,33.700001,35.009998,35.009998,1171000
2015-03-03,35.080002,35.650002,34.639999,35.200001,35.200001,567900
2015-03-04,35.000000,36.099998,34.730000,35.740002,35.740002,473100
2015-03-05,36.000000,36.830002,35.180000,35.299999,35.299999,471900
2015-03-06,35.220001,35.290001,34.599998,34.740002,34.740002,372700
2015-03-09,34.880001,35.150002,33.750000,33.880001,33.880001,501000
2015-03-10,33.630001,36.049999,33.500000,35.430000,35.430000,871400
2015-03-11,35.709999,35.970001,34.730000,35.180000,35.180000,674400
2015-03-12,35.250000,35.400002,33.740002,34.250000,34.250000,796200
2015-03-13,34.299999,34.930000,33.910000,34.349998,34.349998,462900
2015-03-16,34.660000,35.029999,34.000000,34.470001,34.470001,454100
2015-03-17,34.250000,34.700001,33.660000,33.959999,33.959999,692800
2015-03-18,34.020000,34.419998,33.560001,34.000000,34.000000,755900
2015-03-19,34.049999,35.279999,33.910000,35.130001,35.130001,724300
2015-03-20,35.419998,35.889999,34.400002,34.740002,34.740002,1033000
2015-03-23,34.700001,34.959999,34.150002,34.720001,34.720001,518700
2015-03-24,34.840000,35.570000,34.660000,34.759998,34.759998,700300
2015-03-25,34.939999,35.150002,33.130001,33.630001,33.630001,946400
2015-03-26,33.619999,33.990002,32.389999,32.939999,32.939999,611800
2015-03-27,32.799999,34.349998,32.709999,34.200001,34.200001,584600
2015-03-30,34.630001,34.650002,33.599998,33.910000,33.910000,445500
2015-03-31,33.669998,34.070000,33.220001,33.279999,33.279999,469000
2015-04-01,33.290001,33.630001,32.660000,33.570000,33.570000,761800
2015-04-02,33.669998,33.970001,32.740002,33.509998,33.509998,513300
2015-04-06,33.209999,33.709999,32.880001,33.009998,33.009998,387000
2015-04-07,33.060001,33.770000,33.060001,33.369999,33.369999,482600
2015-04-08,33.490002,34.410000,33.130001,34.009998,34.009998,741700
2015-04-09,33.869999,34.459999,33.779999,33.849998,33.849998,481400
2015-04-10,33.939999,34.509998,33.880001,34.459999,34.459999,382100
2015-04-13,34.380001,34.869999,34.270000,34.820000,34.820000,412000
2015-04-14,34.720001,34.880001,33.980000,34.200001,34.200001,369400
2015-04-15,34.230000,35.439999,33.669998,35.180000,35.180000,581000
2015-04-16,35.240002,35.240002,34.549999,34.680000,34.680000,384500
2015-04-17,34.500000,34.880001,33.709999,34.490002,34.490002,623500
2015-04-20,34.410000,35.439999,33.630001,34.889999,34.889999,623000
2015-04-21,35.130001,35.439999,34.480000,34.669998,34.669998,309600
2015-04-22,34.700001,34.720001,33.009998,33.340000,33.340000,743300
2015-04-23,33.049999,33.770000,33.009998,33.500000,33.500000,738300
2015-04-24,33.410000,33.639999,33.060001,33.119999,33.119999,409800
2015-04-27,33.320000,33.380001,31.209999,31.440001,31.440001,706400
2015-04-28,31.480000,31.870001,30.230000,31.040001,31.040001,723600
2015-04-29,30.950001,31.830000,30.650000,31.670000,31.670000,1099800
2015-04-30,32.020000,32.650002,29.100000,30.070000,30.070000,1234800
2015-05-01,30.150000,30.610001,28.809999,29.770000,29.770000,855900
2015-05-04,30.010000,31.350000,30.010000,30.840000,30.840000,793800
2015-05-05,30.639999,30.990000,28.870001,29.139999,29.139999,785700
2015-05-06,29.280001,29.860001,28.809999,29.350000,29.350000,549200
2015-05-07,29.459999,29.889999,28.969999,29.750000,29.750000,903500
2015-05-08,29.990000,30.570000,29.860001,30.340000,30.340000,535400
2015-05-11,30.469999,30.740000,30.129999,30.200001,30.200001,645000
2015-05-12,29.940001,30.270000,29.430000,29.969999,29.969999,330100
2015-05-13,29.900000,29.980000,29.590000,29.790001,29.790001,420200
2015-05-14,29.780001,30.370001,29.400000,29.900000,29.900000,356500
2015-05-15,29.850000,30.270000,29.629999,30.040001,30.040001,445500
2015-05-18,29.959999,30.770000,29.770000,30.709999,30.709999,403600
2015-05-19,30.680000,31.400000,30.590000,31.400000,31.400000,612400
2015-05-20,31.520000,32.000000,30.639999,31.950001,31.950001,1161100
2015-05-21,32.029999,32.590000,31.650000,32.259998,32.259998,821600
2015-05-22,32.080002,32.189999,31.920000,32.009998,32.009998,475900
2015-05-26,31.850000,32.230000,31.320000,31.610001,31.610001,698100
2015-05-27,31.770000,31.920000,31.280001,31.490000,31.490000,471500
2015-05-28,31.330000,31.350000,30.430000,30.480000,30.480000,489200
2015-05-29,30.459999,30.799999,29.969999,30.480000,30.480000,543600
2015-06-01,30.780001,30.889999,30.040001,30.370001,30.370001,488500
2015-06-02,28.920000,30.120001,28.520000,29.990000,29.990000,1709100
2015-06-03,30.170000,30.639999,29.660000,30.250000,30.250000,724600
2015-06-04,30.070000,30.809999,29.950001,30.400000,30.400000,575900
2015-06-05,30.490000,30.920000,30.040001,30.850000,30.850000,384200
2015-06-08,30.790001,31.209999,30.629999,30.889999,30.889999,374600
2015-06-09,30.660000,30.690001,30.170000,30.490000,30.490000,586200
2015-06-10,30.410000,30.730000,30.360001,30.629999,30.629999,409000
2015-06-11,30.780001,31.150000,30.570000,31.030001,31.030001,270700
2015-06-12,31.020000,31.900000,30.980000,31.549999,31.549999,503900
2015-06-15,31.520000,32.220001,30.980000,32.189999,32.189999,882900
2015-06-16,32.180000,33.500000,32.180000,33.310001,33.310001,879400
2015-06-17,33.340000,33.840000,33.169998,33.630001,33.630001,653600
2015-06-18,33.730000,34.340000,33.590000,34.060001,34.060001,657500
2015-06-19,33.919998,34.540001,33.220001,34.459999,34.459999,649800
2015-06-22,34.380001,35.700001,34.040001,35.439999,35.439999,746000
2015-06-23,35.389999,35.389999,34.320000,34.869999,34.869999,468100
2015-06-24,34.799999,35.400002,34.110001,34.270000,34.270000,572700
2015-06-25,34.520000,34.520000,33.889999,34.209999,34.209999,450700
2015-06-26,34.349998,34.369999,33.310001,33.930000,33.930000,615000
2015-06-29,33.720001,34.240002,33.330002,33.430000,33.430000,823100
2015-06-30,33.799999,34.240002,33.189999,33.330002,33.330002,876900
2015-07-01,33.509998,33.830002,31.940001,32.090000,32.090000,801200
2015-07-02,32.000000,32.200001,31.600000,32.080002,32.080002,358700
2015-07-06,31.889999,32.959999,31.600000,32.490002,32.490002,330300
2015-07-07,32.639999,33.610001,32.000000,33.500000,33.500000,585800
2015-07-08,33.299999,33.380001,32.470001,32.709999,32.709999,482600
2015-07-09,33.020000,33.700001,32.709999,33.419998,33.419998,443300
2015-07-10,33.720001,34.299999,33.330002,34.070000,34.070000,395400
2015-07-13,34.130001,34.869999,33.980000,34.610001,34.610001,366100
2015-07-14,34.720001,35.360001,34.610001,35.240002,35.240002,273300
2015-07-15,35.549999,36.279999,35.200001,35.490002,35.490002,571500
2015-07-16,35.540001,35.820000,34.919998,35.250000,35.250000,492400
2015-07-17,35.349998,35.400002,34.490002,34.779999,34.779999,461500
2015-07-20,34.810001,35.549999,34.549999,35.290001,35.290001,332400
2015-07-21,35.230000,35.439999,34.369999,34.459999,34.459999,309800
2015-07-22,34.400002,35.240002,33.869999,35.230000,35.230000,327600
2015-07-23,35.310001,35.650002,34.709999,34.750000,34.750000,262000
2015-07-24,34.470001,34.799999,33.590000,33.709999,33.709999,418500
2015-07-27,33.560001,34.279999,32.869999,34.119999,34.119999,307500
2015-07-28,34.360001,35.119999,33.630001,34.610001,34.610001,464200
2015-07-29,34.660000,34.970001,33.389999,33.779999,33.779999,494500
2015-07-30,34.020000,34.389999,32.270000,34.230000,34.230000,735900
2015-07-31,34.750000,34.750000,33.470001,34.360001,34.360001,488700
2015-08-03,34.520000,35.160000,34.070000,34.740002,34.740002,475900
2015-08-04,34.889999,34.939999,34.290001,34.529999,34.529999,324800
2015-08-05,34.630001,35.090000,34.180000,34.540001,34.540001,246300
2015-08-06,34.720001,34.840000,32.259998,32.820000,32.820000,461500
2015-08-07,32.630001,33.230000,31.500000,32.150002,32.150002,497500
2015-08-10,32.180000,32.730000,31.709999,32.369999,32.369999,473300
2015-08-11,32.419998,32.610001,31.549999,31.930000,31.930000,312100
2015-08-12,31.469999,32.320000,31.160000,32.169998,32.169998,373000
2015-08-13,32.290001,32.549999,31.500000,31.650000,31.650000,235500
2015-08-14,31.740000,32.000000,30.980000,31.840000,31.840000,252900
2015-08-17,31.600000,32.410000,31.389999,32.389999,32.389999,330700
2015-08-18,32.400002,32.400002,31.049999,31.150000,31.150000,288100
2015-08-19,30.879999,31.090000,30.370001,30.480000,30.480000,378500
2015-08-20,30.299999,30.639999,29.160000,29.209999,29.209999,567600
2015-08-21,28.629999,30.719999,28.629999,29.900000,29.900000,1005000
2015-08-24,27.920000,29.059999,27.920000,28.959999,28.959999,734700
2015-08-25,35.189999,35.189999,31.240000,31.370001,31.370001,5449500
2015-08-26,32.180000,32.650002,30.510000,31.959999,31.959999,1399900
2015-08-27,32.240002,32.470001,30.700001,31.690001,31.690001,1105900
2015-08-28,31.639999,32.790001,31.639999,32.730000,32.730000,1074500
2015-08-31,32.490002,33.389999,31.530001,31.969999,31.969999,901200
2015-09-01,31.320000,32.509998,30.940001,31.770000,31.770000,968800
2015-09-02,32.090000,32.590000,31.400000,32.560001,32.560001,839300
2015-09-03,32.330002,33.099998,31.799999,31.860001,31.860001,571400
2015-09-04,31.459999,32.410000,31.200001,31.709999,31.709999,542600
2015-09-08,32.279999,33.430000,31.530001,33.360001,33.360001,366900
2015-09-09,33.450001,33.450001,32.500000,32.590000,32.590000,394400
2015-09-10,32.529999,33.259998,32.400002,32.930000,32.930000,269300
2015-09-11,32.799999,33.529999,32.580002,33.070000,33.070000,386500
2015-09-14,33.090000,33.180000,32.009998,32.380001,32.380001,415300
2015-09-15,32.500000,32.840000,32.130001,32.180000,32.180000,319200
2015-09-16,32.279999,32.619999,31.440001,31.990000,31.990000,274600
2015-09-17,31.900000,32.900002,31.600000,32.549999,32.549999,279100
2015-09-18,32.180000,32.720001,31.950001,32.180000,32.180000,470700
2015-09-21,32.520000,32.599998,30.510000,30.799999,30.799999,576400
2015-09-22,30.530001,30.780001,29.670000,29.990000,29.990000,528600
2015-09-23,30.030001,30.420000,29.230000,29.799999,29.799999,408400
2015-09-24,29.600000,29.790001,28.980000,29.540001,29.540001,442600
2015-09-25,29.680000,29.680000,27.059999,27.830000,27.830000,653100
2015-09-28,27.799999,27.809999,25.910000,26.209999,26.209999,1362500
2015-09-29,26.299999,27.580000,25.500000,25.780001,25.780001,1085600
2015-09-30,26.100000,27.129999,25.820000,26.510000,26.510000,1089600
2015-10-01,26.610001,27.709999,26.059999,27.459999,27.459999,3208200
2015-10-02,26.990000,28.150000,26.510000,28.049999,28.049999,1426800
2015-10-05,30.100000,32.480000,29.770000,31.420000,31.420000,2490300
2015-10-06,31.120001,31.180000,28.980000,29.709999,29.709999,1207800
2015-10-07,29.820000,31.049999,28.900000,29.940001,29.940001,1132100
2015-10-08,29.719999,30.200001,28.959999,30.110001,30.110001,581600
2015-10-09,30.190001,30.740000,29.740000,29.889999,29.889999,405800
2015-10-12,30.139999,30.530001,29.830000,30.040001,30.040001,480700
2015-10-13,29.790001,30.860001,29.469999,29.719999,29.719999,576400
2015-10-14,29.629999,30.549999,29.469999,29.920000,29.920000,625900
2015-10-15,29.830000,31.030001,29.309999,30.910000,30.910000,703000
2015-10-16,31.049999,31.459999,30.450001,30.790001,30.790001,412600
2015-10-19,30.610001,31.430000,30.059999,31.000000,31.000000,450800
2015-10-20,30.889999,31.299999,30.309999,30.400000,30.400000,467100
2015-10-21,30.879999,32.669998,30.389999,31.709999,31.709999,1270500
2015-10-22,33.410000,35.189999,32.000000,34.919998,34.919998,2372900
2015-10-23,35.360001,36.810001,34.730000,36.139999,36.139999,1377100
2015-10-26,36.189999,37.000000,35.310001,36.770000,36.770000,1005600
2015-10-27,36.610001,38.220001,36.400002,37.200001,37.200001,949100
2015-10-28,37.049999,37.700001,36.680000,37.310001,37.310001,684300
2015-10-29,36.759998,37.740002,36.110001,36.200001,36.200001,904600
2015-10-30,36.419998,36.910000,35.910000,36.040001,36.040001,696600
2015-11-02,36.320000,37.680000,36.070000,37.060001,37.060001,1010500
2015-11-03,36.869999,38.139999,36.779999,37.599998,37.599998,478000
2015-11-04,37.680000,38.139999,36.980000,38.020000,38.020000,354700
2015-11-05,37.840000,38.970001,37.529999,37.849998,37.849998,480200
2015-11-06,37.599998,38.200001,36.889999,37.549999,37.549999,517400
2015-11-09,37.520000,37.759998,36.630001,36.919998,36.919998,720900
2015-11-10,36.860001,37.669998,36.279999,37.490002,37.490002,455700
2015-11-11,37.529999,37.680000,36.750000,37.020000,37.020000,333500
2015-11-12,36.840000,37.830002,36.380001,37.200001,37.200001,671100
2015-11-13,36.930000,38.189999,36.900002,37.000000,37.000000,543900
2015-11-16,36.849998,38.000000,35.790001,37.200001,37.200001,484600
2015-11-17,37.299999,37.990002,36.720001,37.430000,37.430000,844400
2015-11-18,37.500000,38.470001,37.380001,37.889999,37.889999,526600
2015-11-19,37.799999,38.150002,37.180000,37.419998,37.419998,450600
2015-11-20,37.470001,37.720001,37.169998,37.400002,37.400002,318200
2015-11-23,37.160000,37.849998,37.110001,37.590000,37.590000,426700
2015-11-24,37.189999,37.630001,36.630001,37.380001,37.380001,441700
2015-11-25,37.439999,38.580002,37.389999,38.060001,38.060001,542600
2015-11-27,38.060001,38.669998,37.860001,38.189999,38.189999,127400
2015-11-30,38.209999,39.000000,37.990002,38.189999,38.189999,393800
2015-12-01,38.259998,38.590000,37.720001,37.860001,37.860001,607400
2015-12-02,37.830002,38.060001,37.090000,37.320000,37.320000,309700
2015-12-03,37.380001,37.660000,36.549999,36.610001,36.610001,378700
2015-12-04,36.520000,37.660000,36.279999,37.650002,37.650002,396900
2015-12-07,37.490002,37.570000,36.270000,36.330002,36.330002,369200
2015-12-08,36.080002,37.540001,35.980000,37.349998,37.349998,410600
2015-12-09,37.080002,37.630001,36.840000,37.290001,37.290001,339200
2015-12-10,37.310001,38.070000,37.060001,38.020000,38.020000,285100
2015-12-11,37.419998,38.060001,36.029999,37.130001,37.130001,449600
2015-12-14,37.000000,37.590000,36.500000,37.160000,37.160000,492500
2015-12-15,37.480000,38.669998,37.259998,38.470001,38.470001,424400
2015-12-16,38.630001,39.720001,38.310001,39.669998,39.669998,419000
2015-12-17,39.990002,41.040001,39.549999,40.410000,40.410000,736600
2015-12-18,40.169998,41.110001,40.040001,40.720001,40.720001,1547600
2015-12-21,41.049999,42.000000,40.180000,41.970001,41.970001,596300
2015-12-22,41.959999,43.000000,41.820000,42.980000,42.980000,869200
2015-12-23,43.040001,43.270000,41.470001,42.950001,42.950001,654400
2015-12-24,42.950001,43.240002,42.450001,42.950001,42.950001,169400
2015-12-28,42.799999,43.290001,42.360001,42.730000,42.730000,319600
2015-12-29,43.049999,43.470001,42.610001,43.250000,43.250000,306700
2015-12-30,43.080002,43.570000,42.720001,43.029999,43.029999,406400
2015-12-31,42.869999,43.630001,42.720001,42.779999,42.779999,397300
2016-01-04,41.970001,42.459999,39.770000,42.250000,42.250000,916100
2016-01-05,42.380001,42.669998,41.680000,42.040001,42.040001,494200
2016-01-06,41.490002,42.020000,40.660000,41.680000,41.680000,624500
2016-01-07,41.110001,42.400002,39.730000,41.009998,41.009998,607000
2016-01-08,41.959999,42.290001,40.130001,40.220001,40.220001,806200
2016-01-11,40.130001,41.000000,38.639999,39.980000,39.980000,962800
2016-01-12,40.110001,41.500000,39.669998,41.240002,41.240002,680600
2016-01-13,41.570000,41.720001,38.160000,38.310001,38.310001,972300
2016-01-14,38.299999,39.799999,36.470001,39.250000,39.250000,707500
2016-01-15,38.090000,40.130001,37.560001,39.900002,39.900002,715500
2016-01-19,40.049999,40.299999,36.599998,37.549999,37.549999,1232500
2016-01-20,36.860001,39.669998,35.389999,37.990002,37.990002,1557900
2016-01-21,37.779999,38.810001,36.660000,37.509998,37.509998,1035900
2016-01-22,38.090000,38.910000,36.259998,38.000000,38.000000,970900
2016-01-25,37.680000,40.570000,36.849998,39.889999,39.889999,1195100
2016-01-26,39.730000,39.730000,38.490002,38.959999,38.959999,903100
2016-01-27,38.959999,39.990002,37.639999,37.779999,37.779999,759400
2016-01-28,38.139999,38.279999,35.889999,36.290001,36.290001,707100
2016-01-29,35.950001,37.209999,35.500000,36.820000,36.820000,776200
2016-02-01,36.639999,38.270000,36.200001,37.919998,37.919998,524500
2016-02-02,37.520000,38.130001,36.790001,37.169998,37.169998,429800
2016-02-03,37.310001,38.430000,36.389999,37.880001,37.880001,564100
2016-02-04,37.590000,39.020000,37.060001,37.279999,37.279999,514500
2016-02-05,37.220001,37.639999,36.419998,36.669998,36.669998,491800
2016-02-08,36.009998,36.750000,34.540001,35.580002,35.580002,572600
2016-02-09,34.730000,36.810001,34.060001,35.349998,35.349998,813600
2016-02-10,35.660000,37.650002,35.369999,36.220001,36.220001,1084700
2016-02-11,35.500000,36.270000,32.200001,33.480000,33.480000,1101700
2016-02-12,33.500000,34.169998,33.000000,33.630001,33.630001,924500
2016-02-16,34.119999,35.040001,34.119999,34.400002,34.400002,606000
2016-02-17,34.529999,36.320000,33.849998,35.840000,35.840000,947600
2016-02-18,36.160000,36.619999,34.060001,34.150002,34.150002,664200
2016-02-19,34.049999,34.410000,33.259998,34.290001,34.290001,606800
2016-02-22,34.779999,35.360001,34.389999,34.840000,34.840000,531700
2016-02-23,34.580002,35.119999,33.849998,33.950001,33.950001,605300
2016-02-24,33.630001,33.830002,32.540001,33.660000,33.660000,604800
2016-02-25,33.880001,34.779999,33.000000,33.570000,33.570000,472600
2016-02-26,33.560001,34.200001,32.790001,33.009998,33.009998,622800
2016-02-29,33.099998,33.669998,32.410000,32.709999,32.709999,589800
2016-03-01,33.029999,34.349998,32.529999,34.310001,34.310001,519400
2016-03-02,34.110001,36.310001,33.169998,35.529999,35.529999,795800
2016-03-03,35.430000,36.900002,34.730000,35.470001,35.470001,583100
2016-03-04,35.430000,36.849998,35.040001,36.000000,36.000000,453700
2016-03-07,35.779999,37.360001,35.330002,37.049999,37.049999,552800
